Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_2_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_2_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_2_core/ln/rmsNorm/rsqrtIn_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX
313,313,0,3ac07339,9c4a,1e1e,000,00,11,0,0,0,0
314,314,0,3ac07339,9c4a,1e1e,000,00,11,0,0,0,0
315,315,0,3ac07339,9c4a,1e1e,000,00,11,0,0,0,0
316,316,0,3ac07339,9c4a,1e1e,000,00,11,0,0,0,0
317,317,0,3ac07339,9c4a,1e1e,000,00,11,0,0,0,0
318,318,0,3ac07339,9c4a,a7e2,000,00,11,0,0,0,0
319,319,0,3ac07339,9c4a,2564,000,00,11,0,0,0,0
320,320,0,3ac07339,9c4a,2913,000,00,11,0,0,0,0
321,321,0,3ac07339,9c4a,a4cb,000,00,11,0,0,0,0
322,322,0,3ac07339,9c4a,a89b,000,00,11,0,0,0,0
323,323,0,3ac07339,9c4a,a2aa,000,00,11,0,0,0,0
324,324,0,3ac07339,9c4a,20d2,000,00,11,0,0,0,0
325,325,0,3ac07339,9c4a,a1f4,000,00,11,0,0,0,0
326,326,0,3ac07339,9c4a,1df7,000,00,11,0,0,0,0
327,327,0,3ac07339,9c4a,a6ae,000,00,11,0,0,0,0
328,328,0,3ac07339,9c4a,2922,000,00,11,0,0,0,0
329,329,0,3ac07339,9c4a,a08e,000,00,11,0,0,0,0
330,330,0,3ac07339,9c4a,a6ba,000,00,11,0,0,0,0
331,331,0,3ac07339,9c4a,23ae,000,00,11,0,0,0,0
332,332,0,3ac07339,9c4a,2113,000,00,11,0,0,0,0
333,333,0,3ac07339,9c4a,2272,000,00,11,0,0,0,0
334,334,0,3ac07339,9c4a,a0e4,000,00,11,0,1,0,0
335,335,0,3ac07339,9c4a,a26f,000,00,11,0,0,0,0
336,336,0,3ac07339,9c4a,2277,000,00,11,0,0,0,0
337,337,0,3ac07339,9c4a,a50a,000,00,11,0,0,0,0
338,338,0,3ac07339,9c4a,1e24,000,00,11,0,1,0,0
339,339,0,3ac07339,9c4a,23a8,000,00,11,0,0,0,0
340,340,0,3ac07339,9c4a,16c0,000,00,11,0,0,0,0
341,341,0,3ac07339,9c4a,1f11,000,00,11,0,0,0,0
342,342,0,3ac07339,9c4a,a0d0,000,00,11,0,1,0,0
343,343,0,3ac07339,9c4a,a545,000,00,11,0,0,0,0
344,344,0,3ac07339,9c4a,29d7,000,00,11,0,0,0,0
345,345,0,3ac07339,9c4a,a094,000,00,11,0,0,0,0
346,346,0,3ac07339,9c4a,a56b,000,00,11,0,1,0,0
347,347,0,3ac07339,9c4a,9b92,000,00,11,0,0,0,0
348,348,0,3ac07339,9c4a,a201,000,00,11,0,0,0,0
349,349,0,3ac07339,9c4a,9ac4,000,00,11,0,0,0,0
350,350,0,3ac07339,9c4a,24ad,000,00,11,0,1,0,0
351,351,0,3ac07339,9c4a,2715,000,00,11,0,0,0,0
352,352,0,3ac07339,9c4a,22e8,000,00,11,0,0,0,0
353,353,0,3ac07339,9c4a,25bc,000,00,11,0,0,0,0
354,354,0,3ac07339,9c4a,a40a,000,00,11,0,1,0,0
355,355,0,3ac07339,9c4a,1c98,000,00,11,0,0,0,0
356,356,0,3ac07339,9c4a,213b,000,00,11,0,0,0,0
357,357,0,3ac07339,9c4a,2105,000,00,11,0,0,0,0
358,358,0,3ac07339,9c4a,9e1f,000,00,11,0,1,0,0
359,359,0,3ac07339,9c4a,982f,000,00,11,0,0,0,0
360,360,0,3ac07339,9c4a,a70c,000,00,11,0,0,0,0
361,361,0,3ac07339,9c4a,2105,000,00,11,0,0,0,0
362,362,0,3ac07339,9c4a,2522,000,00,11,0,1,0,0
363,363,0,3ac07339,9c4a,2484,000,00,11,0,0,0,0
364,364,0,3ac07339,9c4a,a208,000,00,11,0,0,0,0
365,365,0,3ac07339,9c4a,2119,000,00,11,0,0,0,0
366,366,0,3ac073f8,9c4a,2460,000,00,11,0,1,0,0
367,367,0,3ac073f8,9c4a,a874,000,00,11,0,0,0,0
368,368,0,3ac073f8,9c4a,a874,000,00,11,0,0,0,0
369,369,0,3ac073f8,9c4a,a874,000,00,11,0,0,0,0
370,370,0,3ac07443,9c4a,2961,000,00,11,0,1,0,0
371,371,0,3ac07443,9c4a,9438,000,00,11,0,0,0,0
372,372,0,3ac07443,9c4a,9d99,000,00,11,0,0,0,0
373,373,0,3ac07443,9c4a,99ae,000,00,11,0,0,0,0
374,374,0,3ac074fd,9c4a,a3e4,000,00,11,0,1,0,0
375,375,0,3ac074fd,9c4a,2076,000,00,11,0,0,0,0
376,376,0,3ac074fd,9c4a,2076,000,00,11,0,0,0,0
377,377,0,3ac074fd,9c4a,2076,000,00,11,0,0,0,0
378,378,0,3ac078a8,9c4a,2076,000,00,11,0,0,0,0
379,379,0,3ac078a8,9c4a,a9fa,000,00,11,0,1,0,0
380,380,0,3ac078a8,9c4a,a2a8,000,00,11,0,0,0,0
381,381,0,3ac078a8,9c4a,19fb,000,00,11,0,0,0,0
382,382,0,3ac07b64,9c4a,97af,000,00,11,0,0,0,0
383,383,0,3ac07b64,9c4a,1786,000,00,11,0,0,0,0
384,384,0,3ac07b64,9c4a,1786,000,00,11,0,0,0,0
385,385,0,3ac07b64,9c4a,1786,000,00,11,0,0,0,0
386,386,0,3ac07d6e,9c4a,1786,000,00,11,0,0,0,0
387,387,0,3ac07d6e,9c4a,1e00,000,00,11,0,1,0,0
388,388,0,3ac07d6e,9c4a,2532,000,00,11,0,0,0,0
389,389,0,3ac07d6e,9c4a,a18a,000,00,11,0,0,0,0
390,390,0,3ac07db9,9c4a,1830,000,00,11,0,0,0,0
391,391,0,3ac07db9,9c4a,a012,000,00,11,0,0,0,0
392,392,0,3ac07db9,9c4a,a012,000,00,11,0,0,0,0
393,393,0,3ac07db9,9c4a,17f0,000,00,11,0,0,0,0
394,394,0,3ac08104,9c4a,2667,000,00,11,0,0,0,0
395,395,0,3ac08104,9c4a,2271,000,00,11,0,0,0,0
396,396,0,3ac08104,9c4a,a4f7,000,00,11,0,1,0,0
397,397,0,3ac08104,9c4a,17f0,000,00,11,0,0,0,0
398,398,0,3ac08368,9c4a,17f0,000,00,11,0,0,0,0
399,399,0,3ac08368,9c4a,17f0,000,00,11,0,0,0,0
400,400,0,3ac08368,9c4a,17f0,000,00,11,0,0,0,0
401,401,0,3ac08368,9c4a,17f0,000,00,11,0,0,0,0
402,402,0,3ac091df,9c4a,17f0,000,00,11,0,0,0,0
403,403,0,3ac091df,9c4a,17f0,000,00,11,0,0,0,0
404,404,0,3ac091df,9c4a,22da,000,00,11,0,1,0,0
405,405,0,3ac091df,9c4a,a8a7,000,00,11,0,0,0,0
406,406,0,3ac093d2,9c4a,a34d,000,00,11,0,0,0,0
407,407,0,3ac093d2,9c4a,93c9,000,00,11,0,0,0,0
408,408,0,3ac093d2,9c4a,a51d,000,00,11,0,0,0,0
409,409,0,3ac093d2,9c4a,a51d,000,00,11,0,0,0,0
410,410,0,3ac093d2,9c4a,24a7,000,00,11,0,1,0,0
411,411,0,3ac0a5ae,9c4a,a25d,000,00,11,0,0,0,0
412,412,0,3ac0a5ae,9c4a,9b41,000,00,11,0,0,0,0
413,413,0,3ac0a5ae,9c4a,2084,000,00,11,0,0,0,0
414,414,0,3ac0a5ae,9c4a,a2e2,000,00,11,0,0,0,0
415,415,0,3ac0a5ae,9c4a,a25d,000,00,11,0,0,0,0
416,416,0,3ac0a5ae,9c4a,a25d,000,00,11,0,0,0,0
417,417,0,3ac0a5ae,9c4a,a25d,000,00,11,0,0,0,0
418,418,0,3ac0a5ae,9c4a,a25d,000,00,11,0,0,0,0
419,419,0,3ac0a5f6,9c4a,a25d,000,00,11,0,0,0,0
420,420,0,3ac0a5f6,9c4a,a25d,000,00,11,0,0,0,0
421,421,0,3ac0a5f6,9c4a,a679,000,00,11,0,1,0,0
422,422,0,3ac0a5f6,9c4a,2009,000,00,11,0,0,0,0
423,423,0,3ac0a5f6,9c4a,1a0c,000,00,11,0,0,0,0
424,424,0,3ac0a5f6,9c4a,9c72,000,00,11,0,0,0,0
425,425,0,3ac0a5f6,9c4a,1f02,000,00,11,0,0,0,0
426,426,0,3ac0a5f6,9c4a,1f02,000,00,11,0,0,0,0
427,427,0,3ac0a5f6,9c4a,a8cf,000,00,11,0,0,0,0
428,428,0,3ac0a90a,9c4a,a7fb,000,00,11,0,1,0,0
429,429,0,3ac0a90a,9c4a,ab3f,000,00,11,0,0,0,0
430,430,0,3ac0a90a,9c4a,16af,000,00,11,0,0,0,0
431,431,0,3ac0a90a,9c4a,a8cf,000,00,11,0,0,0,0
432,432,0,3ac0a90a,9c4a,a8cf,000,00,11,0,0,0,0
433,433,0,3ac0a90a,9c4a,a8cf,000,00,11,0,0,0,0
434,434,0,3ac0a90a,9c4a,a8cf,000,00,11,0,0,0,0
435,435,0,3ac0a90a,9c4a,a8cf,000,00,11,0,0,0,0
436,436,0,3ac0aa82,9c4a,a8cf,000,00,11,0,0,0,0
437,437,0,3ac0aa82,9c4a,a8cf,000,00,11,0,0,0,0
438,438,0,3ac0aa82,9c4a,212c,000,00,11,0,1,0,0
439,439,0,3ac0aa82,9c4a,26a1,000,00,11,0,0,0,0
440,440,0,3ac0aa82,9c4a,2516,000,00,11,0,0,0,0
441,441,0,3ac0aa82,9c4a,1800,000,00,11,0,0,0,0
442,442,0,3ac0ad37,9c4a,2143,000,00,11,0,0,0,0
443,443,0,3ac0ad37,9c4a,2143,000,00,11,0,0,0,0
444,444,0,3ac0ad37,9c4a,a801,000,00,11,0,1,0,0
445,445,0,3ac0ad37,9c4a,a5d1,000,00,11,0,0,0,0
446,446,0,3ac0ad37,9c4a,25b1,000,00,11,0,0,0,0
447,447,0,3ac0ad37,9c4a,1cdf,000,00,11,0,0,0,0
448,448,0,3ac0ad37,9c4a,a575,000,00,11,0,0,0,0
449,449,0,3ac0ad37,9c4a,a5d1,000,00,11,0,0,0,0
450,450,0,3ac0ad37,9c4a,a5d1,000,00,11,0,0,0,0
451,451,0,3ac0ad37,9c4a,a5d1,000,00,11,0,0,0,0
452,452,0,3ac0ad37,9c4a,a5d1,000,00,11,0,0,0,0
453,453,0,3ac0b273,9c4a,a5d1,000,00,11,0,0,0,0
454,454,0,3ac0b273,9c4a,1a6d,000,00,11,0,0,0,0
455,455,0,3ac0b273,9c4a,a4d0,000,00,11,0,1,0,0
456,456,0,3ac0b273,9c4a,a2c0,000,00,11,0,0,0,0
457,457,0,3ac0b273,9c4a,272e,000,00,11,0,0,0,0
458,458,0,3ac0b273,9c4a,1a6d,000,00,11,0,0,0,0
459,459,0,3ac0b273,9c4a,1a6d,000,00,11,0,0,0,0
460,460,0,3ac0ba69,9c4a,1a6d,000,00,11,0,0,0,0
461,461,0,3ac0ba69,9c4a,1a6d,000,00,11,0,0,0,0
462,462,0,3ac0ba69,9c4a,2576,000,00,11,0,1,0,0
463,463,0,3ac0ba69,9c4a,99c1,000,00,11,0,0,0,0
464,464,0,3ac0ba69,9c4a,a1ce,000,00,11,0,0,0,0
465,465,0,3ac0ba69,9c4a,26d2,000,00,11,0,0,0,0
466,466,0,3ac0ba69,9c4a,a20f,000,00,11,0,0,0,0
467,467,0,3ac0ba69,9c4a,99c1,000,00,11,0,0,0,0
468,468,0,3ac0ba69,9c4a,99c1,000,00,11,0,0,0,0
469,469,0,3ac0ba69,9c4a,99c1,000,00,11,0,0,0,0
470,470,0,3ac0bb3f,9c4a,99c1,000,00,11,0,0,0,0
471,471,0,3ac0bb3f,9c4a,a99c,000,00,11,0,1,0,0
472,472,0,3ac0bb3f,9c4a,a61b,000,00,11,0,0,0,0
473,473,0,3ac0bb3f,9c4a,acc1,000,00,11,0,0,0,0
474,474,0,3ac0bb3f,9c4a,3208,000,00,11,0,0,0,0
475,475,0,3ac0bb3f,9c4a,93c1,000,00,11,0,0,0,0
476,476,0,3ac0c343,9c4a,93c1,000,00,11,0,0,0,0
477,477,0,3ac0c343,9c4a,93c1,000,00,11,0,0,0,0
478,478,0,3ac0c343,9c4a,93c1,000,00,11,0,0,0,0
479,479,0,3ac0c343,9c4a,27fe,000,00,11,0,0,0,0
480,480,0,3ac0c343,9c4a,11dc,000,00,11,0,1,0,0
481,481,0,3ac0c343,9c4a,a03d,000,00,11,0,0,0,0
482,482,0,3ac0c343,9c4a,22e0,000,00,11,0,0,0,0
483,483,0,3ac0c343,9c4a,27fe,000,00,11,0,0,0,0
484,484,0,3ac0c343,9c4a,27fe,000,00,11,0,0,0,0
485,485,0,3ac0c343,9c4a,27fe,000,00,11,0,0,0,0
486,486,0,3ac0c343,9c4a,27fe,000,00,11,0,0,0,0
487,487,0,3ac0c628,9c4a,2364,000,00,11,0,0,0,0
488,488,0,3ac0c628,9c4a,a11d,000,00,11,0,1,0,0
489,489,0,3ac0c628,9c4a,a116,000,00,11,0,0,0,0
490,490,0,3ac0c628,9c4a,a20c,000,00,11,0,0,0,0
491,491,0,3ac0c628,9c4a,2364,000,00,11,0,0,0,0
492,492,0,3ac0c628,9c4a,2364,000,00,11,0,0,0,0
493,493,0,3ac0c628,9c4a,2364,000,00,11,0,0,0,0
494,494,0,3ac0c9e3,9c4a,2364,000,00,11,0,0,0,0
495,495,0,3ac0c9e3,9c4a,1f1d,000,00,11,0,0,0,0
496,496,0,3ac0c9e3,9c4a,33a3,000,00,11,0,1,0,0
497,497,0,3ac0c9e3,9c4a,17f1,000,00,11,0,0,0,0
498,498,0,3ac0c9e3,9c4a,b233,000,00,11,0,0,0,0
499,499,0,3ac0c9e3,9c4a,1f1d,000,00,11,0,0,0,0
500,500,0,3ac0c9e3,9c4a,1f1d,000,00,11,0,0,0,0
501,501,0,3ac0c9e3,9c4a,1f1d,000,00,11,0,0,0,0
502,502,0,3ac0c9e3,9c4a,1f1d,000,00,11,0,0,0,0
503,503,0,3ac0d99e,9c4a,2ce3,000,00,11,0,0,0,0
504,504,0,3ac0d99e,9c4a,2944,000,00,11,0,1,0,0
505,505,0,3ac0d99e,9c4a,2497,000,00,11,0,0,0,0
506,506,0,3ac0d99e,9c4a,9c61,000,00,11,0,0,0,0
507,507,0,3ac0d99e,9c4a,2ce3,000,00,11,0,0,0,0
508,508,0,3ac0d99e,9c4a,2ce3,000,00,11,0,0,0,0
509,509,0,3ac0d99e,9c4a,2ce3,000,00,11,0,0,0,0
510,510,0,3ac0d99e,9c4a,2ce3,000,00,11,0,0,0,0
511,511,0,3ac0d99e,9c4a,197a,000,00,11,0,0,0,0
512,512,0,3ac0d99f,9c4a,a4d5,000,00,11,0,1,0,0
513,513,0,3ac0d99f,9c4a,9d87,000,00,11,0,0,0,0
514,514,0,3ac0d99f,9c4a,1406,000,00,11,0,0,0,0
515,515,0,3ac0d99f,9c4a,197a,000,00,11,0,0,0,0
516,516,0,3ac0d99f,9c4a,197a,000,00,11,0,0,0,0
517,517,0,3ac0d99f,9c4a,197a,000,00,11,0,0,0,0
518,518,0,3ac0d99f,9c4a,197a,000,00,11,0,0,0,0
519,519,0,3ac0d99f,9c4a,9c4b,000,00,11,0,0,0,0
520,520,0,3ac0da70,9c4a,a96e,000,00,11,0,1,0,0
521,521,0,3ac0da70,9c4a,165b,000,00,11,0,0,0,0
522,522,0,3ac0da70,9c4a,a1cf,000,00,11,0,0,0,0
523,523,0,3ac0da70,9c4a,9c4b,000,00,11,0,0,0,0
524,524,0,3ac0da70,9c4a,9c4b,000,00,11,0,0,0,0
525,525,0,3ac0da70,9c4a,9c4b,000,00,11,0,0,0,0
526,526,0,3ac0da70,9c4a,9c4b,000,00,11,0,0,0,0
527,527,0,3ac0da70,9c4a,a027,000,00,11,0,0,0,0
528,528,0,3ac2acff,9c4a,29ba,000,00,11,0,1,0,0
529,529,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
530,530,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
531,531,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
532,532,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
533,533,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
534,534,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
535,535,0,3ac2acff,9c4a,165b,000,00,11,0,0,0,0
536,536,0,3ac2badc,9c4a,24f3,000,00,11,0,1,0,0
537,537,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
538,538,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
539,539,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
540,540,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
541,541,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
542,542,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
543,543,0,3ac2badc,9c4a,165b,000,00,11,0,0,0,0
544,544,0,3ac2bdc7,9c4a,a613,000,00,11,0,1,0,0
545,545,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
546,546,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
547,547,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
548,548,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
549,549,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
550,550,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
551,551,0,3ac2bdc7,9c4a,165b,000,00,11,0,0,0,0
552,552,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
553,553,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
554,554,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
555,555,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
556,556,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
557,557,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
558,558,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
559,559,0,3ac2cc85,9c4a,165b,000,00,11,0,0,0,0
560,560,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
561,561,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
562,562,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
563,563,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
564,564,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
565,565,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
566,566,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
567,567,0,3ac2dcea,9c4a,165b,000,00,11,0,0,0,0
568,568,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
569,569,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
570,570,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
571,571,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
572,572,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
573,573,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
574,574,0,3ac2dffa,9c4a,165b,000,00,11,0,0,0,0
575,575,0,3ac2dffa,9c4a,24a2,000,00,11,0,0,0,0
576,576,0,3ac2e497,9c4a,11c3,000,00,11,0,0,0,0
577,577,0,3ac2e497,9c4a,a66b,000,00,11,0,0,0,0
578,578,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
579,579,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
580,580,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
581,581,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
582,582,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
583,583,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
584,584,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
585,585,0,3ac2e497,9c4a,9df8,000,00,11,0,0,0,0
586,586,0,3ac2e497,9c4a,290c,000,00,11,0,0,0,0
587,587,0,3ac2e497,9c4a,a8f1,000,00,11,0,0,0,0
588,588,0,3ac2e497,9c4a,a19e,000,00,11,0,0,0,0
589,589,0,3ac2e497,9c4a,1f4a,000,00,11,0,0,0,0
590,590,0,3ac2e497,9c4a,2867,000,00,11,0,0,0,0
591,591,0,3ac2e497,9c4a,a1c2,000,00,11,0,0,0,0
592,592,0,3ac2e497,9c4a,a506,000,00,11,0,0,0,0
593,593,0,3ac2e497,9c4a,8bd3,000,00,11,0,0,0,0
594,594,0,3ac2e497,9c4a,294e,000,00,11,0,0,0,0
595,595,0,3ac2e497,9c4a,a45c,000,00,11,0,0,0,0
596,596,0,3ac2e497,9c4a,9b50,000,00,11,0,0,0,0
597,597,0,3ac2e497,9c4a,9f9f,000,00,11,0,0,0,0
598,598,0,3ac2e497,9c4a,2905,000,00,11,0,0,0,0
599,599,0,3ac2e497,9c4a,1c62,000,00,11,0,0,0,0
600,600,0,3ac2e497,9c4a,1424,000,00,11,0,0,0,0
601,601,0,3ac2e497,9c4a,09e6,000,00,11,0,0,0,0
602,602,0,3ac2e497,9c4a,283e,000,00,11,0,1,0,0
603,603,0,3ac2e497,9c4a,285c,000,00,11,0,0,0,0
604,604,0,3ac2e497,9c4a,aad0,000,00,11,0,0,0,0
605,605,0,3ac2e497,9c4a,213e,000,00,11,0,0,0,0
606,606,0,3ac2e497,9c4a,a021,000,00,11,0,1,0,0
607,607,0,3ac2e497,9c4a,2581,000,00,11,0,0,0,0
608,608,0,3ac2e497,9c4a,2c03,000,00,11,0,0,0,0
609,609,0,3ac2e497,9c4a,25b7,000,00,11,0,0,0,0
610,610,0,3ac2e497,9c4a,214a,000,00,11,0,1,0,0
611,611,0,3ac2e497,9c4a,25b3,000,00,11,0,0,0,0
612,612,0,3ac2e497,9c4a,19ac,000,00,11,0,0,0,0
613,613,0,3ac2e497,9c4a,2562,000,00,11,0,0,0,0
614,614,0,3ac2e497,9c4a,21b8,000,00,11,0,1,0,0
615,615,0,3ac2e497,9c4a,2902,000,00,11,0,0,0,0
616,616,0,3ac2e497,9c4a,a50b,000,00,11,0,0,0,0
617,617,0,3ac2e497,9c4a,1582,000,00,11,0,0,0,0
618,618,0,3ac2e497,9c4a,9c3f,000,00,11,0,1,0,0
619,619,0,3ac2e497,9c4a,29f5,000,00,11,0,0,0,0
620,620,0,3ac2e497,9c4a,a82b,000,00,11,0,0,0,0
621,621,0,3ac2e497,9c4a,1d0d,000,00,11,0,0,0,0
622,622,0,3ac2e497,9c4a,2004,000,00,11,0,1,0,0
623,623,0,3ac2e497,9c4a,a4a7,000,00,11,0,0,0,0
624,624,0,3ac2e497,9c4a,1d19,000,00,11,0,0,0,0
625,625,0,3ac2e497,9c4a,1dd5,000,00,11,0,0,0,0
626,626,0,3ac2e497,9c4a,2ef8,000,00,11,0,1,0,0
627,627,0,3ac2e497,9c4a,1f45,000,00,11,0,0,0,0
628,628,0,3ac2e497,9c4a,287a,000,00,11,0,0,0,0
629,629,0,3ac2e497,9c4a,1dd5,000,00,11,0,0,0,0
630,630,0,3ac2e497,9c4a,2295,000,00,11,0,1,0,0
631,631,0,3ac2e497,9c4a,27c2,000,00,11,0,0,0,0
632,632,0,3ac2e497,9c4a,2a71,000,00,11,0,0,0,0
633,633,0,3ac2e497,9c4a,a701,000,00,11,0,0,0,0
634,634,0,3ac2ed96,9c4a,11c4,000,00,11,0,1,0,0
635,635,0,3ac2ed96,9c4a,22db,000,00,11,0,0,0,0
636,636,0,3ac2ed96,9c4a,22db,000,00,11,0,0,0,0
637,637,0,3ac2ed96,9c4a,22db,000,00,11,0,0,0,0
638,638,0,3ac2ee1e,9c4a,a075,000,00,11,0,1,0,0
639,639,0,3ac2ee1e,9c4a,2726,000,00,11,0,0,0,0
640,640,0,3ac2ee1e,9c4a,2608,000,00,11,0,0,0,0
641,641,0,3ac2ee1e,9c4a,1df4,000,00,11,0,0,0,0
642,642,0,3ac2eefe,9c4a,9d15,000,00,11,0,1,0,0
643,643,0,3ac2eefe,9c4a,9f4b,000,00,11,0,0,0,0
644,644,0,3ac2eefe,9c4a,9f4b,000,00,11,0,0,0,0
645,645,0,3ac2eefe,9c4a,9f4b,000,00,11,0,0,0,0
646,646,0,3ac2f004,9c4a,9f4b,000,00,11,0,0,0,0
647,647,0,3ac2f004,9c4a,2d7d,000,00,11,0,1,0,0
648,648,0,3ac2f004,9c4a,242b,000,00,11,0,0,0,0
649,649,0,3ac2f004,9c4a,a703,000,00,11,0,0,0,0
650,650,0,3ac2f028,9c4a,9e46,000,00,11,0,0,0,0
651,651,0,3ac2f028,9c4a,a40a,000,00,11,0,0,0,0
652,652,0,3ac2f028,9c4a,a40a,000,00,11,0,0,0,0
653,653,0,3ac2f028,9c4a,a40a,000,00,11,0,0,0,0
654,654,0,3ac2f0a9,9c4a,a40a,000,00,11,0,0,0,0
655,655,0,3ac2f0a9,9c4a,299a,000,00,11,0,1,0,0
656,656,0,3ac2f0a9,9c4a,211f,000,00,11,0,0,0,0
657,657,0,3ac2f0a9,9c4a,a052,000,00,11,0,0,0,0
658,658,0,3ac351c9,9c4a,a27f,000,00,11,0,0,0,0
659,659,0,3ac351c9,9c4a,2789,000,00,11,0,0,0,0
660,660,0,3ac351c9,9c4a,2789,000,00,11,0,0,0,0
661,661,0,3ac351c9,9c4a,0b66,000,00,11,0,0,0,0
662,662,0,3ac35324,9c4a,28e3,000,00,11,0,0,0,0
663,663,0,3ac35324,9c4a,9571,000,00,11,0,0,0,0
664,664,0,3ac35324,9c4a,27a6,000,00,11,0,1,0,0
665,665,0,3ac35324,9c4a,0b66,000,00,11,0,0,0,0
666,666,0,3ac35325,9c4a,0b66,000,00,11,0,0,0,0
667,667,0,3ac35325,9c4a,0b66,000,00,11,0,0,0,0
668,668,0,3ac35325,9c4a,0b66,000,00,11,0,0,0,0
669,669,0,3ac35325,9c4a,0b66,000,00,11,0,0,0,0
670,670,0,3ac353c4,9c4a,0b66,000,00,11,0,0,0,0
671,671,0,3ac353c4,9c4a,0b66,000,00,11,0,0,0,0
672,672,0,3ac353c4,9c4a,1e10,000,00,11,0,1,0,0
673,673,0,3ac353c4,9c4a,263a,000,00,11,0,0,0,0
674,674,0,3ac353f8,9c4a,a53e,000,00,11,0,0,0,0
675,675,0,3ac353f8,9c4a,0a89,000,00,11,0,0,0,0
676,676,0,3ac353f8,9c4a,9ff4,000,00,11,0,0,0,0
677,677,0,3ac353f8,9c4a,9ff4,000,00,11,0,0,0,0
678,678,0,3ac353f8,9c4a,246c,000,00,11,0,1,0,0
679,679,0,3ac39036,9c4a,a239,000,00,11,0,0,0,0
680,680,0,3ac39036,9c4a,28c1,000,00,11,0,0,0,0
681,681,0,3ac39036,9c4a,242b,000,00,11,0,0,0,0
682,682,0,3ac39036,9c4a,a668,000,00,11,0,0,0,0
683,683,0,3ac39036,9c4a,a239,000,00,11,0,0,0,0
684,684,0,3ac39036,9c4a,a239,000,00,11,0,0,0,0
