Sample in Buffer,Sample in Window,TRIGGER,top_i/DataPath_xN_0/U0/coreArea_3_core/axi/int_bus_payload_tuser[5:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_payload[31:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_payload[15:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_layerCnt[4:0],top_i/DataPath_xN_0/U0/coreArea_3_core/stateGen_4/status_token[9:0],top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_normOut_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/io_toBeNorm_valid,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/isAttnLn,top_i/DataPath_xN_0/U0/coreArea_3_core/ln/rmsNorm/rsqrtIn_valid
3145,3145,0,05,36f2b020,b182,213b,01,000,1,0,1,0
3146,3146,0,05,36f2b020,b182,a29c,01,000,1,0,1,0
3147,3147,0,05,36f2b020,b182,a69a,01,000,1,0,1,0
3148,3148,0,05,36f2b020,b182,2ec1,01,000,1,0,1,0
3149,3149,0,05,36f2b020,b182,9bad,01,000,1,0,1,0
3150,3150,0,05,36f2b020,b182,a2c2,01,000,1,0,1,0
3151,3151,0,05,36f2b020,b182,a543,01,000,1,0,1,0
3152,3152,0,05,36f2b020,b182,31ba,01,000,1,0,1,0
3153,3153,0,05,36f2b020,b182,a00f,01,000,1,0,1,0
3154,3154,0,05,36f2b020,b182,1de5,01,000,1,0,1,0
3155,3155,0,05,36f2b020,b182,a47e,01,000,1,0,1,0
3156,3156,0,05,36f2b020,b182,3093,01,000,1,0,1,0
3157,3157,0,05,36f2b020,b182,272b,01,000,1,0,1,0
3158,3158,0,05,36f2b020,b182,938d,01,000,1,0,1,0
3159,3159,0,05,36f2b020,b182,a01c,01,000,1,0,1,0
3160,3160,0,05,36f2b020,b182,2d0b,01,000,1,0,1,0
3161,3161,0,05,36f2b020,b182,0d69,01,000,1,0,1,0
3162,3162,0,05,36f2b020,b182,a21a,01,000,1,0,1,0
3163,3163,0,05,36f2b020,b182,a7e9,01,000,1,0,1,0
3164,3164,0,05,36f2b020,b182,303f,01,000,1,0,1,0
3165,3165,0,05,36f2b020,b182,235b,01,000,1,0,1,0
3166,3166,0,05,36f2b020,b182,a51e,01,000,1,0,1,0
3167,3167,0,05,36f2b020,b182,1fb5,01,000,1,0,1,0
3168,3168,0,05,36f2b020,b182,3075,01,000,1,0,1,0
3169,3169,0,05,36f2b020,b182,227f,01,000,1,0,1,0
3170,3170,0,05,36f2b020,b182,95a4,01,000,1,0,1,0
3171,3171,0,05,36f2b020,b182,9454,01,000,1,0,1,0
3172,3172,0,05,36f2b020,b182,2ce6,01,000,1,0,1,0
3173,3173,0,05,36f2b020,b182,274d,01,000,1,0,1,0
3174,3174,0,05,36f2b020,b182,9381,01,000,1,0,1,0
3175,3175,0,05,36f2b020,b182,a29d,01,000,1,0,1,0
3176,3176,0,05,36f2b020,b182,2cf5,01,000,1,0,1,0
3177,3177,0,05,36f2b020,b182,21d1,01,000,1,0,1,0
3178,3178,0,05,36f2b020,b182,a3ae,01,000,1,0,1,0
3179,3179,0,05,36f2b020,b182,a32c,01,000,1,0,1,0
3180,3180,0,05,36f2b020,b182,2d82,01,000,1,0,1,0
3181,3181,0,05,36f2b020,b182,a494,01,000,1,0,1,0
3182,3182,0,05,36f2b020,b182,9d87,01,000,1,0,1,0
3183,3183,0,05,36f2b020,b182,1b59,01,000,1,0,1,0
3184,3184,0,05,36f2b020,b182,2d44,01,000,1,0,1,0
3185,3185,0,05,36f2b020,b182,2009,01,000,1,0,1,0
3186,3186,0,05,36f2b020,b182,a20f,01,000,1,0,1,0
3187,3187,0,05,36f2b020,b182,9f0b,01,000,1,0,1,0
3188,3188,0,05,36f2b020,b182,2ea5,01,000,1,0,1,0
3189,3189,0,05,36f2b020,b182,a1f0,01,000,1,0,1,0
3190,3190,0,05,36f2b020,b182,9c08,01,000,1,0,1,0
3191,3191,0,05,36f2b020,b182,a431,01,000,1,0,1,0
3192,3192,0,05,36f2b020,b182,31bf,01,000,1,0,1,0
3193,3193,0,05,36f2b020,b182,2402,01,000,1,0,1,0
3194,3194,0,05,36f2b020,b182,a2af,01,000,1,0,1,0
3195,3195,0,05,36f2b020,b182,a4e2,01,000,1,0,1,0
3196,3196,0,05,36f2b020,b182,2bc3,01,000,1,0,1,0
3197,3197,0,05,36f2b020,b182,189e,01,000,1,0,1,0
3198,3198,0,05,36f2b020,b182,9f80,01,000,1,0,1,0
3199,3199,0,05,36f2b020,b182,a195,01,000,1,0,1,0
3200,3200,0,05,36f2b020,b182,2de2,01,000,1,0,1,0
3201,3201,0,05,36f2b020,b182,94fe,01,000,1,0,1,0
3202,3202,0,05,36f2b020,b182,a34b,01,000,1,0,1,0
3203,3203,0,05,36f2b020,b182,2750,01,000,1,0,1,0
3204,3204,0,05,36f2b020,b182,2d4a,01,000,1,0,1,0
3205,3205,0,05,36f2b020,b182,9062,01,000,1,0,1,0
3206,3206,0,05,36f2b020,b182,a6f5,01,000,1,0,1,0
3207,3207,0,05,36f2b020,b182,a508,01,000,1,0,1,0
3208,3208,0,05,36f2b020,b182,2f0e,01,000,1,0,1,0
3209,3209,0,05,36f2b020,b182,219d,01,000,1,0,1,0
3210,3210,0,05,36f2b020,b182,a2a0,01,000,1,0,1,0
3211,3211,0,05,36f2b020,b182,a128,01,000,1,0,1,0
3212,3212,0,05,36f2b020,b182,2dc0,01,000,1,0,1,0
3213,3213,0,05,36f2b020,b182,94ae,01,000,1,0,1,0
3214,3214,0,05,36f2b020,b182,9fd4,01,000,1,0,1,0
3215,3215,0,05,36f2b020,b182,1a95,01,000,1,0,1,0
3216,3216,0,05,36f2b020,b182,2d9b,01,000,1,0,1,0
3217,3217,0,05,36f2b020,b182,a72a,01,000,1,0,1,0
3218,3218,0,05,36f2b020,b182,9c2c,01,000,1,0,1,0
3219,3219,0,05,36f2b020,b182,2591,01,000,1,0,1,0
3220,3220,0,05,36f2b020,b182,3169,01,000,1,0,1,0
3221,3221,0,05,36f2b020,b182,1edc,01,000,1,0,1,0
3222,3222,0,05,36f2b020,b182,9caf,01,000,1,0,1,0
3223,3223,0,05,36f2b020,b182,a0d2,01,000,1,0,1,0
3224,3224,0,05,36f2b020,b182,2e01,01,000,1,0,1,0
3225,3225,0,05,36f2b020,b182,2008,01,000,1,0,1,0
3226,3226,0,05,36f2b020,b182,a90c,01,000,1,0,1,0
3227,3227,0,05,36f2b020,b182,1da0,01,000,1,0,1,0
3228,3228,0,05,36f2b020,b182,29f0,01,000,1,0,1,0
3229,3229,0,05,36f2b020,b182,a338,01,000,1,0,1,0
3230,3230,0,05,36f2b020,b182,a11d,01,000,1,0,1,0
3231,3231,0,05,36f2b020,b182,2168,01,000,1,0,1,0
3232,3232,0,05,36f2b020,b182,2d59,01,000,1,0,1,0
3233,3233,0,05,36f2b020,b182,a512,01,000,1,0,1,0
3234,3234,0,05,36f2b020,b182,9edd,01,000,1,0,1,0
3235,3235,0,05,36f2b020,b182,a3d0,01,000,1,0,1,0
3236,3236,0,05,36f2b020,b182,3016,01,000,1,0,1,0
3237,3237,0,05,36f2b020,b182,204a,01,000,1,0,1,0
3238,3238,0,05,36f2b020,b182,a5bd,01,000,1,0,1,0
3239,3239,0,05,36f2b020,b182,953b,01,000,1,0,1,0
3240,3240,0,05,36f2b020,b182,2fec,01,000,1,0,1,0
3241,3241,0,05,36f2b020,b182,92e8,01,000,1,0,1,0
3242,3242,0,05,36f2b020,b182,a53c,01,000,1,0,1,0
3243,3243,0,05,36f2b020,b182,a019,01,000,1,0,1,0
3244,3244,0,05,36f2b020,b182,302b,01,000,1,0,1,0
3245,3245,0,05,36f2b020,b182,18b6,01,000,1,0,1,0
3246,3246,0,05,36f2b020,b182,a6ba,01,000,1,0,1,0
3247,3247,0,05,36f2b020,b182,a14e,01,000,1,0,1,0
3248,3248,0,05,36f2b020,b182,2d19,01,000,1,0,1,0
3249,3249,0,05,36f2b020,b182,27ee,01,000,1,0,1,0
3250,3250,0,05,36f2b020,b182,2413,01,000,1,0,1,0
3251,3251,0,05,36f2b020,b182,2300,01,000,1,0,1,0
3252,3252,0,05,36f2b020,b182,3033,01,000,1,0,1,0
3253,3253,0,05,36f2b020,b182,2780,01,000,1,0,1,0
3254,3254,0,05,36f2b020,b182,18c4,01,000,1,0,1,0
3255,3255,0,05,36f2b020,b182,24f2,01,000,1,0,1,0
3256,3256,0,05,36f2b020,b182,32a8,01,000,1,0,1,0
3257,3257,0,05,36f2b020,b182,2570,01,000,1,0,1,0
3258,3258,0,05,36f2b020,b182,8000,01,000,1,0,1,0
3259,3259,0,05,36f2b020,b182,9bc5,01,000,1,0,1,0
3260,3260,0,05,36f2b020,b182,31e0,01,000,1,0,1,0
3261,3261,0,05,36f2b020,b182,2493,01,000,1,0,1,0
3262,3262,0,05,36f2b020,b182,208f,01,000,1,0,1,0
3263,3263,0,05,36f2b020,b182,2425,01,000,1,0,1,0
3264,3264,0,05,36f2b020,b182,303d,01,000,1,0,1,0
3265,3265,0,05,36f2b020,b182,97de,01,000,1,0,1,0
3266,3266,0,05,36f2b020,b182,2416,01,000,1,0,1,0
3267,3267,0,05,36f2b020,b182,1cf8,01,000,1,0,1,0
3268,3268,0,05,36f2b020,b182,30c7,01,000,1,0,1,0
3269,3269,0,05,36f2b020,b182,1a20,01,000,1,0,1,0
3270,3270,0,05,36f2b020,b182,19b9,01,000,1,0,1,0
3271,3271,0,05,36f2b020,b182,a1fe,01,000,1,0,1,0
3272,3272,0,05,36f2b020,b182,2ee9,01,000,1,0,1,0
3273,3273,0,05,36f2b020,b182,246f,01,000,1,0,1,0
3274,3274,0,05,36f2b020,b182,1a4c,01,000,1,0,1,0
3275,3275,0,05,36f2b020,b182,25b1,01,000,1,0,1,0
3276,3276,0,05,36f2b020,b182,3164,01,000,1,0,1,0
3277,3277,0,05,36f2b020,b182,2108,01,000,1,0,1,0
3278,3278,0,05,36f2b020,b182,a27b,01,000,1,0,1,0
3279,3279,0,05,36f2b020,b182,98d0,01,000,1,0,1,0
3280,3280,0,05,36f2b020,b182,3256,01,000,1,0,1,0
3281,3281,0,05,36f2b020,b182,23b1,01,000,1,0,1,0
3282,3282,0,05,36f2b020,b182,9a75,01,000,1,0,1,0
3283,3283,0,05,36f2b020,b182,9d82,01,000,1,0,1,0
3284,3284,0,05,36f2b020,b182,3051,01,000,1,0,1,0
3285,3285,0,05,36f2b020,b182,269f,01,000,1,0,1,0
3286,3286,0,05,36f2b020,b182,9fde,01,000,1,0,1,0
3287,3287,0,05,36f2b020,b182,930b,01,000,1,0,1,0
3288,3288,0,05,36f2b020,b182,2e91,01,000,1,0,1,0
3289,3289,0,05,36f2b020,b182,261c,01,000,1,0,1,0
3290,3290,0,05,36f2b020,b182,1481,01,000,1,0,1,0
3291,3291,0,05,36f2b020,b182,1607,01,000,1,0,1,0
3292,3292,0,05,36f2b020,b182,3042,01,000,1,0,1,0
3293,3293,0,05,36f2b020,b182,9d43,01,000,1,0,1,0
3294,3294,0,05,36f2b020,b182,142e,01,000,1,0,1,0
3295,3295,0,05,36f2b020,b182,1f24,01,000,1,0,1,0
3296,3296,0,05,36f2b020,b182,309c,01,000,1,0,1,0
3297,3297,0,05,36f2b020,b182,263b,01,000,1,0,1,0
3298,3298,0,05,36f2b020,b182,1cd3,01,000,1,0,1,0
3299,3299,0,05,36f2b020,b182,21fb,01,000,1,0,1,0
3300,3300,0,05,36f2b020,b182,302e,01,000,1,0,1,0
3301,3301,0,05,36f2b020,b182,a6ad,01,000,1,0,1,0
3302,3302,0,05,36f2b020,b182,9d8e,01,000,1,0,1,0
3303,3303,0,05,36f2b020,b182,9c6a,01,000,1,0,1,0
3304,3304,0,05,36f2b020,b182,3001,01,000,1,0,1,0
3305,3305,0,05,36f2b020,b182,aacd,01,000,1,0,1,0
3306,3306,0,05,36f2b020,b182,a077,01,000,1,0,1,0
3307,3307,0,05,36f2b020,b182,a79a,01,000,1,0,1,0
3308,3308,0,05,36f2b020,b182,30dc,01,000,1,0,1,0
3309,3309,0,05,36f2b020,b182,2b83,01,000,1,0,1,0
3310,3310,0,05,36f2b020,b182,a29f,01,000,1,0,1,0
3311,3311,0,05,36f2b020,b182,9804,01,000,1,0,1,0
3312,3312,0,05,36f2b020,b182,2d02,01,000,1,0,1,0
3313,3313,0,05,36f2b020,b182,2132,01,000,1,0,1,0
3314,3314,0,05,36f2b020,b182,a039,01,000,1,0,1,0
3315,3315,0,05,36f2b020,b182,a9b5,01,000,1,0,1,0
3316,3316,0,05,36f2b020,b182,2e88,01,000,1,0,1,0
3317,3317,0,05,36f2b020,b182,21c5,01,000,1,0,1,0
3318,3318,0,05,36f2b020,b182,19a8,01,000,1,0,1,0
3319,3319,0,05,36f2b020,b182,2273,01,000,1,0,1,0
3320,3320,0,05,36f2b020,b182,2e46,01,000,1,0,1,0
3321,3321,0,05,36f2b020,b182,8e2f,01,000,1,0,1,0
3322,3322,0,05,36f2b020,b182,267f,01,000,1,0,1,0
3323,3323,0,05,36f2b020,b182,a079,01,000,1,0,1,0
3324,3324,0,05,36f2b020,b182,3070,01,000,1,0,1,0
3325,3325,0,05,36f2b020,b182,97aa,01,000,1,0,1,0
3326,3326,0,05,36f2b020,b182,9801,01,000,1,0,1,0
3327,3327,0,05,36f2b020,b182,1ca0,01,000,1,0,1,0
3328,3328,0,05,36f2b020,b182,341c,01,000,1,0,1,0
3329,3329,0,05,36f2b020,b182,2358,01,000,1,0,1,0
3330,3330,0,05,36f2b020,b182,991c,01,000,1,0,1,0
3331,3331,0,05,36f2b020,b182,210b,01,000,1,0,1,0
3332,3332,0,05,36f2b020,b182,33c5,01,000,1,0,1,0
3333,3333,0,05,36f2b020,b182,254a,01,000,1,0,1,0
3334,3334,0,05,36f2b020,b182,1827,01,000,1,0,1,0
3335,3335,0,05,36f2b020,b182,2362,01,000,1,0,1,0
3336,3336,0,05,36f2b020,b182,2f12,01,000,1,0,1,0
3337,3337,0,05,36f2b020,b182,2561,01,000,1,0,1,0
3338,3338,0,05,36f2b020,b182,a043,01,000,1,0,1,0
3339,3339,0,05,36f2b020,b182,a015,01,000,1,0,1,0
3340,3340,0,05,36f2b020,b182,2f22,01,000,1,0,1,0
3341,3341,0,05,36f2b020,b182,269d,01,000,1,0,1,0
3342,3342,0,05,36f2b020,b182,1e50,01,000,1,0,1,0
3343,3343,0,05,36f2b020,b182,1ce6,01,000,1,0,1,0
3344,3344,0,05,36f2b020,b182,32f3,01,000,1,0,1,0
3345,3345,0,05,36f2b020,b182,22ad,01,000,1,0,1,0
3346,3346,0,05,36f2b020,b182,9bfd,01,000,1,0,1,0
3347,3347,0,05,36f2b020,b182,a210,01,000,1,0,1,0
3348,3348,0,05,36f2b020,b182,2f64,01,000,1,0,1,0
3349,3349,0,05,36f2b020,b182,2456,01,000,1,0,1,0
3350,3350,0,05,36f2b020,b182,8e63,01,000,1,0,1,0
3351,3351,0,05,36f2b020,b182,9383,01,000,1,0,1,0
3352,3352,0,05,36f2b020,b182,32f8,01,000,1,0,1,0
3353,3353,0,05,36f2b020,b182,1a4c,01,000,1,0,1,0
3354,3354,0,05,36f2b020,b182,1c46,01,000,1,0,1,0
3355,3355,0,05,36f2b020,b182,a334,01,000,1,0,1,0
3356,3356,0,05,36f2b020,b182,32e3,01,000,1,0,1,0
3357,3357,0,05,36f2b020,b182,25d9,01,000,1,0,1,0
3358,3358,0,05,36f2b020,b182,12f4,01,000,1,0,1,0
3359,3359,0,05,36f2b020,b182,9bdb,01,000,1,0,1,0
3360,3360,0,05,36f2b020,b182,3113,01,000,1,0,1,0
3361,3361,0,05,36f2b020,b182,9fce,01,000,1,0,1,0
3362,3362,0,05,36f2b020,b182,188d,01,000,1,0,1,0
3363,3363,0,05,36f2b020,b182,98b7,01,000,1,0,1,0
3364,3364,0,05,36f2b020,b182,3002,01,000,1,0,1,0
3365,3365,0,05,36f2b020,b182,2445,01,000,1,0,1,0
3366,3366,0,05,36f2b020,b182,1c0f,01,000,1,0,1,0
3367,3367,0,05,36f2b020,b182,241b,01,000,1,0,1,0
3368,3368,0,05,36f2b020,b182,2f8f,01,000,1,0,1,0
3369,3369,0,05,36f2b020,b182,9592,01,000,1,0,1,0
3370,3370,0,05,36f2b020,b182,11a3,01,000,1,0,1,0
3371,3371,0,05,36f2b020,b182,9fa2,01,000,1,0,1,0
3372,3372,0,05,36f2b020,b182,2c1e,01,000,1,0,1,0
3373,3373,0,05,36f2b020,b182,2815,01,000,1,0,1,0
3374,3374,0,05,36f2b020,b182,2516,01,000,1,0,1,0
3375,3375,0,05,36f2b020,b182,253f,01,000,1,0,1,0
3376,3376,0,05,36f2b020,b182,3037,01,000,1,0,1,0
3377,3377,0,05,36f2b020,b182,9c51,01,000,1,0,1,0
3378,3378,0,05,36f2b020,b182,a5f4,01,000,1,0,1,0
3379,3379,0,05,36f2b020,b182,23fe,01,000,1,0,1,0
3380,3380,0,05,36f2b020,b182,2e3a,01,000,1,0,1,0
3381,3381,0,05,36f2b020,b182,248e,01,000,1,0,1,0
3382,3382,0,05,36f2b020,b182,a224,01,000,1,0,1,0
3383,3383,0,05,36f2b020,b182,9429,01,000,1,0,1,0
3384,3384,0,05,36f2b020,b182,303d,01,000,1,0,1,0
3385,3385,0,05,36f2b020,b182,a6d7,01,000,1,0,1,0
3386,3386,0,05,36f2b020,b182,9c99,01,000,1,0,1,0
3387,3387,0,05,36f2b020,b182,9715,01,000,1,0,1,0
3388,3388,0,05,36f2b020,b182,2b61,01,000,1,0,1,0
3389,3389,0,05,36f2b020,b182,244a,01,000,1,0,1,0
3390,3390,0,05,36f2b020,b182,91d1,01,000,1,0,1,0
3391,3391,0,05,36f2b020,b182,9f88,01,000,1,0,1,0
3392,3392,0,05,36f2b020,b182,3061,01,000,1,0,1,0
3393,3393,0,05,36f2b020,b182,2519,01,000,1,0,1,0
3394,3394,0,05,36f2b020,b182,9d4f,01,000,1,0,1,0
3395,3395,0,05,36f2b020,b182,18d3,01,000,1,0,1,0
3396,3396,0,05,36f2b020,b182,2fb2,01,000,1,0,1,0
3397,3397,0,05,36f2b020,b182,8f93,01,000,1,0,1,0
3398,3398,0,05,36f2b020,b182,a4cc,01,000,1,0,1,0
3399,3399,0,05,36f2b020,b182,8fc1,01,000,1,0,1,0
3400,3400,0,05,36f2b020,b182,31c7,01,000,1,0,1,0
3401,3401,0,05,36f2b020,b182,a10e,01,000,1,0,1,0
3402,3402,0,05,36f2b020,b182,9de4,01,000,1,0,1,0
3403,3403,0,05,36f2b020,b182,9947,01,000,1,0,1,0
3404,3404,0,05,36f2b020,b182,3066,01,000,1,0,1,0
3405,3405,0,05,36f2b020,b182,28dd,01,000,1,0,1,0
3406,3406,0,05,36f2b020,b182,a35f,01,000,1,0,1,0
3407,3407,0,05,36f2b020,b182,24e1,01,000,1,0,1,0
3408,3408,0,05,36f2b020,b182,32be,01,000,1,0,1,0
3409,3409,0,05,36f2b020,b182,1086,01,000,1,0,1,0
3410,3410,0,05,36f2b020,b182,2483,01,000,1,0,1,0
3411,3411,0,05,36f2b020,b182,a459,01,000,1,0,1,0
3412,3412,0,05,36f2b020,b182,2fb3,01,000,1,0,1,0
3413,3413,0,05,36f2b020,b182,23ec,01,000,1,0,1,0
3414,3414,0,05,36f2b020,b182,8f2b,01,000,1,0,1,0
3415,3415,0,05,36f2b020,b182,a038,01,000,1,0,1,0
3416,3416,0,05,36f2b020,b182,301c,01,000,1,0,1,0
3417,3417,0,05,36f2b020,b182,23a1,01,000,1,0,1,0
3418,3418,0,05,36f2b020,b182,a00b,01,000,1,0,1,0
3419,3419,0,05,36f2b020,b182,a642,01,000,1,0,1,0
3420,3420,0,05,36f2b020,b182,2f90,01,000,1,0,1,0
3421,3421,0,05,36f2b020,b182,9d3c,01,000,1,0,1,0
3422,3422,0,05,36f2b020,b182,9bc5,01,000,1,0,1,0
3423,3423,0,05,36f2b020,b182,1976,01,000,1,0,1,0
3424,3424,0,05,36f2b020,b182,2a8f,01,000,1,0,1,0
3425,3425,0,05,36f2b020,b182,9b66,01,000,1,0,1,0
3426,3426,0,05,36f2b020,b182,9cbc,01,000,1,0,1,0
3427,3427,0,05,36f2b020,b182,1f6c,01,000,1,0,1,0
3428,3428,0,05,36f2b020,b182,2f82,01,000,1,0,1,0
3429,3429,0,05,36f2b020,b182,2420,01,000,1,0,1,0
3430,3430,0,05,36f2b020,b182,a346,01,000,1,0,1,0
3431,3431,0,05,36f2b020,b182,2472,01,000,1,0,1,0
3432,3432,0,05,36f2b020,b182,304d,01,000,1,0,1,0
3433,3433,0,05,36f2b020,b182,2219,01,000,1,0,1,0
3434,3434,0,05,36f2b020,b182,a248,01,000,1,0,1,0
3435,3435,0,05,36f2b020,b182,24c5,01,000,1,0,1,0
3436,3436,0,05,36f2b020,b182,2dee,01,000,1,0,1,0
3437,3437,0,05,36f2b020,b182,2125,01,000,1,0,1,0
3438,3438,0,05,36f2b020,b182,1a51,01,000,1,0,1,0
3439,3439,0,05,36f2b020,b182,9d16,01,000,1,0,1,0
3440,3440,0,05,36f2b020,b182,2e96,01,000,1,0,1,0
3441,3441,0,05,36f2b020,b182,1934,01,000,1,0,1,0
3442,3442,0,05,36f2b020,b182,0a00,01,000,1,0,1,0
3443,3443,0,05,36f2b020,b182,1fed,01,000,1,0,1,0
3444,3444,0,05,36f2b020,b182,31ca,01,000,1,0,1,0
3445,3445,0,05,36f2b020,b182,2360,01,000,1,0,1,0
3446,3446,0,05,36f2b020,b182,a3bf,01,000,1,0,1,0
3447,3447,0,05,36f2b020,b182,9209,01,000,1,0,1,0
3448,3448,0,05,36f2b020,b182,2f8e,01,000,1,0,1,0
3449,3449,0,05,36f2b020,b182,1eed,01,000,1,0,1,0
3450,3450,0,05,36f2b020,b182,9f6c,01,000,1,0,1,0
3451,3451,0,05,36f2b020,b182,24b0,01,000,1,0,1,0
3452,3452,0,05,36f2b020,b182,301d,01,000,1,0,1,0
3453,3453,0,05,36f2b020,b182,2497,01,000,1,0,1,0
3454,3454,0,05,36f2b020,b182,92de,01,000,1,0,1,0
3455,3455,0,05,36f2b020,b182,1e20,01,000,1,0,1,0
3456,3456,0,05,36f2b020,b182,2fd5,01,000,1,0,1,0
3457,3457,0,05,36f2b020,b182,a047,01,000,1,0,1,0
3458,3458,0,05,36f2b020,b182,a3dc,01,000,1,0,1,0
3459,3459,0,05,36f2b020,b182,1a57,01,000,1,0,1,0
3460,3460,0,05,36f2b020,b182,30f1,01,000,1,0,1,0
3461,3461,0,05,36f2b020,b182,22b9,01,000,1,0,1,0
3462,3462,0,05,36f2b020,b182,a166,01,000,1,0,1,0
3463,3463,0,05,36f2b020,b182,233f,01,000,1,0,1,0
3464,3464,0,05,36f2b020,b182,2e86,01,000,1,0,1,0
3465,3465,0,05,36f2b020,b182,289d,01,000,1,0,1,0
3466,3466,0,05,36f2b020,b182,a3f7,01,000,1,0,1,0
3467,3467,0,05,36f2b020,b182,1e3e,01,000,1,0,1,0
3468,3468,0,05,36f2b020,b182,301b,01,000,1,0,1,0
3469,3469,0,05,36f2b020,b182,2892,01,000,1,0,1,0
3470,3470,0,05,36f2b020,b182,a5c4,01,000,1,0,1,0
3471,3471,0,05,36f2b020,b182,8c96,01,000,1,0,1,0
3472,3472,0,05,36f2b020,b182,311d,01,000,1,0,1,0
3473,3473,0,05,36f2b020,b182,26ea,01,000,1,0,1,0
3474,3474,0,05,36f2b020,b182,9668,01,000,1,0,1,0
3475,3475,0,05,36f2b020,b182,9609,01,000,1,0,1,0
3476,3476,0,05,36f2b020,b182,2ea4,01,000,1,0,1,0
3477,3477,0,05,36f2b020,b182,289c,01,000,1,0,1,0
3478,3478,0,05,36f2b020,b182,a5d6,01,000,1,0,1,0
3479,3479,0,05,36f2b020,b182,a474,01,000,1,0,1,0
3480,3480,0,05,36f2b020,b182,317f,01,000,1,0,1,0
3481,3481,0,05,36f2b020,b182,265c,01,000,1,0,1,0
3482,3482,0,05,36f2b020,b182,1d67,01,000,1,0,1,0
3483,3483,0,05,36f2b020,b182,951b,01,000,1,0,1,0
3484,3484,0,05,36f2b020,b182,31c3,01,000,1,0,1,0
3485,3485,0,05,36f2b020,b182,a237,01,000,1,0,1,0
3486,3486,0,05,36f2b020,b182,a23d,01,000,1,0,1,0
3487,3487,0,05,36f2b020,b182,984d,01,000,1,0,1,0
3488,3488,0,05,36f2b020,b182,30a5,01,000,1,0,1,0
3489,3489,0,05,36f2b020,b182,a289,01,000,1,0,1,0
3490,3490,0,05,36f2b020,b182,249b,01,000,1,0,1,0
3491,3491,0,05,36f2b020,b182,9e8f,01,000,1,0,1,0
3492,3492,0,05,36f2b020,b182,2e56,01,000,1,0,1,0
3493,3493,0,05,36f2b020,b182,0c9f,01,000,1,0,1,0
3494,3494,0,05,36f2b020,b182,9ff0,01,000,1,0,1,0
3495,3495,0,05,36f2b020,b182,a798,01,000,1,0,1,0
3496,3496,0,05,36f2b020,b182,3148,01,000,1,0,1,0
3497,3497,0,05,36f2b020,b182,2531,01,000,1,0,1,0
3498,3498,0,05,36f2b020,b182,a038,01,000,1,0,1,0
3499,3499,0,05,36f2b020,b182,a79e,01,000,1,0,1,0
3500,3500,0,05,36f2b020,b182,2dcb,01,000,1,0,1,0
3501,3501,0,05,36f2b020,b182,a791,01,000,1,0,1,0
3502,3502,0,05,36f2b020,b182,964c,01,000,1,0,1,0
3503,3503,0,05,36f2b020,b182,1c36,01,000,1,0,1,0
3504,3504,0,05,36f2b020,b182,2fe5,01,000,1,0,1,0
3505,3505,0,05,36f2b020,b182,a92b,01,000,1,0,1,0
3506,3506,0,05,36f2b020,b182,a978,01,000,1,0,1,0
3507,3507,0,05,36f2b020,b182,a9a9,01,000,1,0,1,0
3508,3508,0,05,36f2b020,b182,2978,01,000,1,0,1,0
3509,3509,0,05,36f2b020,b182,a958,01,000,1,0,1,0
3510,3510,0,05,36f2b020,b182,a991,01,000,1,0,1,0
3511,3511,0,05,36f2b020,b182,aa6f,01,000,1,0,1,0
3512,3512,0,05,36f2b020,b182,aaf8,01,000,1,0,1,0
3513,3513,0,05,36f2b020,b182,abe2,01,000,1,0,1,0
3514,3514,0,05,36f2b020,b182,abfc,01,000,1,0,1,0
3515,3515,0,05,36f2b020,b182,aa5e,01,000,1,0,1,0
3516,3516,0,05,36f2b020,b182,1953,01,000,1,0,1,0
3517,3517,0,05,36f2b020,b182,a9c6,01,000,1,0,1,0
3518,3518,0,05,36f2b020,b182,a9d7,01,000,1,0,1,0
3519,3519,0,05,36f2b020,b182,ab00,01,000,1,0,1,0
3520,3520,0,05,36f2b020,b182,9d75,01,000,1,0,1,0
3521,3521,0,05,36f2b020,b182,abe9,01,000,1,0,1,0
3522,3522,0,05,36f2b020,b182,a8c5,01,000,1,0,1,0
3523,3523,0,05,36f2b020,b182,a921,01,000,1,0,1,0
3524,3524,0,05,36f2b020,b182,a89b,01,000,1,0,1,0
3525,3525,0,05,36f2b020,b182,a885,01,000,1,0,1,0
3526,3526,0,05,36f2b020,b182,a8ec,01,000,1,0,1,0
3527,3527,0,05,36f2b020,b182,a5c7,01,000,1,0,1,0
3528,3528,0,05,36f2b020,b182,1747,01,000,1,0,1,0
3529,3529,0,05,36f2b020,b182,aa0b,01,000,1,0,1,0
3530,3530,0,05,36f2b020,b182,ae64,01,000,1,0,1,0
3531,3531,0,05,36f2b020,b182,a95a,01,000,1,0,1,0
3532,3532,0,05,36f2b020,b182,233f,01,000,1,0,1,0
